incident_id,incident_date,year,state_abbr,agency_id,agency_name,agency_type,agency_state_abbr,agency_state_name,multi_agency_incident
5314,2019-12-26,2019,TN,31,Memphis Police Department,local_police,TN,Tennessee,False
5325,2019-12-26,2019,FL,805,Polk County Sheriff's Department,sheriff,FL,Florida,False
5320,2019-12-27,2019,VA,626,Newport News Police Department,local_police,VA,Virginia,False
5322,2019-12-27,2019,ME,1755,York County Sheriff's Office,sheriff,ME,Maine,False
5323,2019-12-27,2019,MD,2330,Anne Arundel County Police Department,local_police,MD,Maryland,True
5323,2019-12-27,2019,MD,2669,Federal Bureau of Investigation,federal,MD,Maryland,True
5324,2019-12-27,2019,UT,2670,South Ogden Police Department,local_police,UT,Utah,False
5315,2019-12-28,2019,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,False
5316,2019-12-28,2019,TN,1118,Elizabethton Police Department,local_police,TN,Tennessee,False
5319,2019-12-28,2019,CA,180,Kern County Sheriff's Office,sheriff,CA,California,False
5321,2019-12-28,2019,OH,2668,Lancaster Police Department,local_police,OH,Ohio,False
5400,2019-12-28,2019,CA,2060,Lake County Sheriff's Department,sheriff,CA,California,False
5310,2019-12-29,2019,MS,1329,DeSoto County Sheriff's Department,sheriff,MS,Mississippi,False
5311,2019-12-29,2019,SD,617,Rapid City Police Department,local_police,SD,South Dakota,False
5313,2019-12-29,2019,AK,2666,Juneau Police Department,local_police,AK,Alaska,False
5318,2019-12-29,2019,CA,2667,El Centro Police Department,local_police,CA,California,False
5312,2019-12-30,2019,TX,2130,Pasadena Police Department,local_police,TX,Texas,True
5312,2019-12-30,2019,TX,102,Houston Police Department,local_police,TX,Texas,True
5402,2019-12-30,2019,KS,1431,Sedgwick County Sheriff's Office,sheriff,KS,Kansas,False
5404,2019-12-30,2019,MO,2694,Fulton Police Department,local_police,MO,Missouri,False
5332,2019-12-31,2019,AZ,2673,Globe Police Department,local_police,AZ,Arizona,False
5333,2019-12-31,2019,MO,2674,Chesterfield Police Department,local_police,MO,Missouri,False
5345,2019-12-31,2019,AR,31,Memphis Police Department,local_police,TN,Tennessee,False
5358,2019-12-31,2019,WA,1488,Federal Way Police Department,local_police,WA,Washington,False
5359,2019-12-31,2019,NE,158,Omaha Police Department,local_police,NE,Nebraska,False
5374,2019-12-31,2019,WV,1515,Kanawha County Sheriff's Office,sheriff,WV,West Virginia,False
5342,2020-01-01,2020,CA,994,Nevada County Sheriff's Department,sheriff,CA,California,False
5344,2020-01-01,2020,VA,448,Virginia State Police,state_police,VA,Virginia,False
5347,2020-01-01,2020,OR,2681,Jackson County Sheriff's Office,sheriff,OR,Oregon,False
5403,2020-01-01,2020,CO,106,Denver Police Department,local_police,CO,Colorado,False
5339,2020-01-02,2020,MO,2678,Clay County Sheriff's Office,sheriff,MO,Missouri,False
5340,2020-01-02,2020,CT,2679,Ansonia Police Department,local_police,CT,Connecticut,False
5348,2020-01-02,2020,OR,1295,Hillsboro Police Department,local_police,OR,Oregon,False
5349,2020-01-02,2020,NV,493,North Las Vegas Police Department,local_police,NV,Nevada,False
5350,2020-01-02,2020,CA,267,Riverside County Sheriff's Department,sheriff,CA,California,False
5405,2020-01-02,2020,IL,265,Chicago Police Department,local_police,IL,Illinois,False
5341,2020-01-04,2020,IL,265,Chicago Police Department,local_police,IL,Illinois,False
5334,2020-01-05,2020,AL,2675,Limestone County Sheriff's Office,sheriff,AL,Alabama,False
5335,2020-01-05,2020,FL,17,Jacksonville Sheriff's Office,sheriff,FL,Florida,False
5336,2020-01-05,2020,DE,2676,Milford Police Department,local_police,DE,Delaware,False
5337,2020-01-05,2020,OK,23,Oklahoma City Police Department,local_police,OK,Oklahoma,False
5338,2020-01-05,2020,TX,2677,Lubbock Police Department,local_police,TX,Texas,False
5352,2020-01-05,2020,NV,1163,Sparks Police,local_police,NV,Nevada,False
5351,2020-01-06,2020,NC,2482,Randolph County Sheriff's Office,sheriff,NC,North Carolina,False
5353,2020-01-06,2020,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
5354,2020-01-06,2020,NM,508,Albuquerque Police Department,local_police,NM,New Mexico,False
5355,2020-01-06,2020,CO,106,Denver Police Department,local_police,CO,Colorado,False
5356,2020-01-06,2020,HI,1346,Honolulu Police Department,local_police,HI,Hawaii,False
5357,2020-01-07,2020,AK,2688,U.S. Marshals District of Alaska,federal,AK,Alaska,False
5361,2020-01-08,2020,MO,2684,Bismarck Police Department,local_police,MO,Missouri,False
5498,2020-01-08,2020,CA,266,California Highway Patrol,state_police,CA,California,True
5498,2020-01-08,2020,CA,1420,Nevada Highway Patrol,state_police,NV,Nevada,True
5498,2020-01-08,2020,CA,236,San Bernardino County Sheriff's Department,sheriff,CA,California,True
5360,2020-01-09,2020,AL,2683,Mobile County Sheriff's Department,sheriff,AL,Alabama,False
5362,2020-01-09,2020,NY,298,New York Police Department,local_police,NY,New York,False
5364,2020-01-09,2020,ND,2685,West Dakota Police Department,local_police,ND,North Dakota,False
5499,2020-01-09,2020,OH,942,Ohio State Highway Patrol,state_police,OH,Ohio,False
5571,2020-01-09,2020,PA,671,Philadelphia Police Department,local_police,PA,Pennsylvania,False
5363,2020-01-10,2020,WA,2264,Spokane County Sheriff's Department,sheriff,WA,Washington,False
5365,2020-01-10,2020,CA,236,San Bernardino County Sheriff's Department,sheriff,CA,California,False
5366,2020-01-11,2020,CO,2686,Glenwood Springs Police Department,local_police,CO,Colorado,False
5369,2020-01-11,2020,FL,630,Miami Beach Police Department,local_police,FL,Florida,False
5501,2020-01-11,2020,GA,2719,Bainbridge Police Department,local_police,GA,Georgia,False
5367,2020-01-12,2020,CA,38,Los Angeles Police Department,local_police,CA,California,False
5368,2020-01-12,2020,MO,2699,Newton County Sheriff's Office,sheriff,MO,Missouri,True
5368,2020-01-12,2020,MO,2020,Jasper County Sheriff's Office,sheriff,MO,Missouri,True
5370,2020-01-12,2020,CO,1236,Lakewood Police Department,local_police,CO,Colorado,False
5371,2020-01-13,2020,IN,1919,Gary Police Department,local_police,IN,Indiana,False
5372,2020-01-13,2020,TX,44,San Antonio Police Department,local_police,TX,Texas,False
5373,2020-01-14,2020,FL,1084,Marion County Sheriff's Office,sheriff,FL,Florida,False
5375,2020-01-15,2020,GA,2687,Lawrenceville Police Department,local_police,GA,Georgia,False
5378,2020-01-15,2020,FL,29,Cocoa Police Department,local_police,FL,Florida,False
5379,2020-01-15,2020,MT,2337,Missoula Police Department,local_police,MT,Montana,False
5382,2020-01-15,2020,NC,639,Ashe County Sheriff's Office,sheriff,NC,North Carolina,False
5503,2020-01-15,2020,FL,805,Polk County Sheriff's Department,sheriff,FL,Florida,False
5377,2020-01-16,2020,CT,725,Connecticut State Police,state_police,CT,Connecticut,False
5380,2020-01-16,2020,WI,1379,Marathon County Sheriff's Department,sheriff,WI,Wisconsin,True
5380,2020-01-16,2020,WI,1245,Wausau Police Department,local_police,WI,Wisconsin,True
5381,2020-01-16,2020,NV,1135,Lyon County Sheriff's Office,sheriff,NV,Nevada,False
5376,2020-01-17,2020,GA,2851,Cobb County Police Department,local_police,GA,Georgia,False
5406,2020-01-19,2020,FL,2695,Highlands County Sheriff's Department,sheriff,FL,Florida,False
5386,2020-01-20,2020,CT,2689,Waterbury Police Department,local_police,CT,Connecticut,False
5389,2020-01-20,2020,CA,33,Santa Ana Police Department,local_police,CA,California,False
5391,2020-01-20,2020,AZ,2690,Sedona Police Department,local_police,AZ,Arizona,False
5394,2020-01-20,2020,IN,2691,Lafayette Police Department,local_police,IN,Indiana,False
5383,2020-01-21,2020,AR,3403,Atkins Police Department,local_police,AR,Arkansas,False
5387,2020-01-21,2020,WA,969,Thurston County Sheriff's Office,sheriff,WA,Washington,False
5407,2020-01-21,2020,FL,17,Jacksonville Sheriff's Office,sheriff,FL,Florida,False
5408,2020-01-21,2020,WI,2194,Fox Crossing Police Department,local_police,WI,Wisconsin,False
5432,2020-01-22,2020,CO,2026,Arvada Police Department,local_police,CO,Colorado,False
5508,2020-01-22,2020,AZ,247,Tempe Police Department,local_police,AZ,Arizona,False
5570,2020-01-22,2020,OK,101,Oklahoma Highway Patrol,state_police,OK,Oklahoma,False
5429,2020-01-23,2020,GA,887,Savannah Chatham Metropolitan Police Department,local_police,GA,Georgia,False
5430,2020-01-23,2020,TX,2320,Paris Police Department,local_police,TX,Texas,False
5431,2020-01-23,2020,AK,2277,Wasilla Police Department,local_police,AK,Alaska,False
5433,2020-01-23,2020,FL,1255,Pinellas County Sheriff's Office,sheriff,FL,Florida,False
5506,2020-01-23,2020,GA,1038,Georgia State Police,state_police,GA,Georgia,False
5507,2020-01-23,2020,NJ,2720,Bloomingdale Police Department,local_police,NJ,New Jersey,False
5427,2020-01-24,2020,TX,1523,San Angelo Police Department,local_police,TX,Texas,False
5428,2020-01-24,2020,CA,262,San Diego Police Department,local_police,CA,California,False
5436,2020-01-24,2020,AL,2683,Mobile County Sheriff's Department,sheriff,AL,Alabama,False
5425,2020-01-25,2020,CO,106,Denver Police Department,local_police,CO,Colorado,False
5426,2020-01-25,2020,OH,90,Columbus Police Department,local_police,OH,Ohio,False
5424,2020-01-27,2020,AZ,195,Chandler Police Department,local_police,AZ,Arizona,False
5434,2020-01-27,2020,MD,471,Prince George's Police Department,local_police,MD,Maryland,False
5435,2020-01-27,2020,SC,914,Aiken County Sheriff's Office,sheriff,SC,South Carolina,False
5505,2020-01-27,2020,MD,736,Maryland State Police,state_police,MD,Maryland,False
5440,2020-01-28,2020,AZ,510,Scottsdale Police Department,local_police,AZ,Arizona,False
5442,2020-01-28,2020,AZ,964,Pima County Sheriff's Department,sheriff,AZ,Arizona,True
5442,2020-01-28,2020,AZ,397,Tucson Police Department,local_police,AZ,Arizona,True
5442,2020-01-28,2020,AZ,215,Marana Police Department,local_police,AZ,Arizona,True
5569,2020-01-28,2020,KY,130,Kentucky State Police,state_police,KY,Kentucky,False
5441,2020-01-29,2020,NC,2701,Graham Police Department,local_police,NC,North Carolina,False
5500,2020-01-29,2020,NY,1234,New York State Police,state_police,NY,New York,False
5502,2020-01-29,2020,AK,775,Alaska State Troopers,state_police,AK,Alaska,False
5443,2020-01-30,2020,OH,2702,Athens County Sheriff's Office,sheriff,OH,Ohio,False
5456,2020-01-30,2020,OH,90,Columbus Police Department,local_police,OH,Ohio,False
5457,2020-01-30,2020,NC,1141,Raleigh Police Department,local_police,NC,North Carolina,False
5504,2020-01-30,2020,MO,201,Kansas City Police Department,local_police,MO,Missouri,False
5493,2020-02-01,2020,MS,392,Gulfport Police Department,local_police,MS,Mississippi,False
5497,2020-02-01,2020,FL,991,Hernando County Sheriff's Department,sheriff,FL,Florida,False
